Near the entrance of the * circus tent there was a little man in a canvas chair.,great,striking,hardship,identity
I had given up the idea * an arrest.,of,own,sharply,stages
The whole sagging body * the unsteady creature strained toward the advancing vision as toward an idol.,of,stogy,gauge,responsibility
His voice * me_ stuttering as with fatigue.,reached,online,lives,trays
We never could persuade Walker to discuss his adventures * enforcing the prohibition Amendment: perhaps because the methods of the service were in use and could not be revealed.,in,faith,front,news
But one night_ when we pressed him_ he took the proofs of a magazine * out of a locked file and gave them to us.,story,seeing,dissipated,understanding
The *_ tall_ angular_ incisive_ did not move.,attorney,town,typical,precautionary
Arnbush pounded on the table with his * clenched hand.,fat,into,equipped,upward
He * a stout_ heavy man_ advanced in life.,was,current,handled,speed
His * was white and thick_ his eyes gray.,hair,given,immediately,tightly
His manner was heavy and determined_ like that of one * to crush out_ by superior mass_ opposition before him.,accustomed,wherever,metal,withdraw
One thought of * steam roller as the man’s ideal of an attacking engine.,the,allow,listening,throttle
The two were at a table in the corner of the big Waldorf dining room that looks out * Fifth Avenue.,on,posted,provisions,implements
It was beyond the hour at * even the late arrival dined.,which,believeth,stooped,observe
It was drawing * toward midnight.,on,twodollar,thin,pitched
A less known or a less valuable guest * hardly have kept a place in the big dining room at this hour.,would,crisp,caused,arc
An old waiter hung about_ evidently attached by impressive gratuities to * guest; peculiar_ but with an open and enormous purse to sustain it.,this,pillars,items,gathered
The man * accustomed to obtaining what he wanted_ and at any cost in money.,was,officials,enchantment,down
Avarice was not * motive in the man.,a,mind,horse,pointed
The motive * him_ deep-seated and dominant_ was power.,in,chances,meat,flowering
Money was a jinn * be commanded_ to fetch and carry and break open as he wished.,to,link,power,ravines
Arnbush and the attorney_ Stetman_ sat at the table after the * of the dinner had been removed.,fragments,was—the,tank,enticed
They were at the end of days of innumerable *_ conferences_ and legal discussions with the owners and lawyers of a business now threatened with destruction.,meetings,cry,went,offers
The great distiller * an unlighted cigar.,chewed,offer,opening,salary
The lawyer smoked a cigarette_ flicking the ashes_ with care * precision_ into a metal tray on the table beside his arm.,and,coffee,philosophy,turpentine
He was an able man in his profession: * in resources_ accurate_ but with a large daring that fitted him for adventuring beyond the conceptions of little counselors in the law.,fertile,traced—so,assistant,consideration
And he * not too elevated in his own esteem to disregard any notion of his client_ however bizarre it might appear in its raw suggestion.,was,believe,resistance,scene
The distiller’s * hand was thumping on the table.,big,clear,fresh,deliberation
Arnbush’s voice * with an indignant energy.,thickened,individuals,constituted,straight
He extended his big hand_ with a determined *_ across the table.,gesture,determined,figures,assumption
He flung out his * fingers.,fat,issued,burst,physical
The lawyer very carefully removed * ashes from his cigarette.,the,slope,neighboring,eating
\"I shall have to think about that * little_\" he said.,a,accepting,monsters,cost
\"I’ve * done the thinkin’_\" cried the distiller.,already,hanged,old,adequate
The explosion of his client * not disturb the lawyer.,did,further,urged,end
He was accustomed to this energy; and the magnitude of his fees * for the manner.,compensated,rapid,porters,small
He paused and * the cigarette.,fingered,entry,clothes—his,elbow
He paused again and * could see that he traveled in his mind_ swiftly like a scouting plane_ above the field of the idea.,one,partner,deadblack,excitement
This was * answer he avoided.,an,reduced,flicking,imagination
It was * secret of the man’s career.,the,bill,princess,passages
To find a way_ he took in every case_ to be the purpose of his employment; and he * into a fortune on it.,climbed,responsible,menace,handkerchief
He * Arnbush and others of his kind because they were never met with that reply.,held,easier,forger,occur
He found * way in some sort of fashion.,a,grow,boiler,unsigned
Arnbush was quieted by * reflection.,this,darkness,imposed,calculation
The * distiller thrust himself forward in his chair.,big,manipulated,excessive,worn
Arnbush went out with him into the corridor and_ when the * had gone_ he took the elevator to his room.,lawyer,fortunate,product,highwayman
But Arnbush did * go at once to bed.,not,lawyers,was,idly
He sat down by * window_ looking out on the avenue and the passing vehicles_ and through the cañons and vistas of the city_ blue in the starlit night.,the,methods,drawer,unfortunate
He was * and determined.,bitter,climbing,yawned,happy
The great business of which he was the leading spirit had * ruined.,been,staterooms,fear,beginning
He * clearly that this was the end.,saw,alive,passed,fatigue
He had a * vision and a sounder judgment than his associates.,larger,depot,case,got
Their desperate * writhings almost amused him.,legal,situation,could,muzzle
Revenge was * only consolation open.,the,founder,surroundings,description
He had an immense fortune_ an incredible fortune; well_ he would use a portion of it * nullify the victory of his enemies.,to,placid,understood,pledged
He would sow their hopes with ruin_ * ruin as the half-mad creatures never imagined.,such,cattle,constant,mile
They could regulate and limit the use * commercial liquor_ but the thing he would discover they could neither control nor regulate.,of,stuck,but,patron
Like Samson he would lay hold * the pillars of the house and all should go down to ruin with him.,of,diamonds,shipment,whole
He * offer a sum so great that the ablest chemists of the world would be in his service.,would,wide,seized,fails
Five millions of dollars should go into this * of his enemies.,discomfiture,soles,confirmatory,history
He sat a long time before the window; finally a sound * him.,disturbed,formulate,life,thrusting
The * bell was ringing.,telephone,instantaneous,deductible,loaded
He rose and went over * it.,to,opportunity,keepers,confirmation
The voice speaking seemed far away_ and the man thought it was a long-distance * from some remote point.,call,trudged,speeder,explains
\"This is Neinsoul_\" the * said.,voice,strawcolored,member,knew
It was a * before Arnbush realized the message.,moment,friend,bounce,derelict
Evidently Stetman * seen his man.,had,painting,fetch,meantime
And the chemists were keen; their interest could * wait.,not,rivulet,privilege,build
Well_ five millions was a * sum.,huge,ridge,clever,dollars
They might very well fear that a cooler mood in * rich distiller would reduce the offer.,the,indicated,fool,bushes
But the hour was late_ * Arnbush replied with some urgency upon the point.,and,plan,ghostly,air
The thin_ distant * was insistent.,voice,tramped,industrial,pick
This * answer seemed final and decisive.,repeated,paragraph,cotton,excessive
In the course * an ordinary affair Arnbush would have ordered the speaker to remain and await his arrival in the morning.,of,events,irony,closer
But the voice seemed one * easily to be ordered.,not,lucky,flesh,lantern
And Arnbush was still hot with the moving impulses * his affair.,of,puzzle,share,sort
There was no mood for sleep on him_ although * night was advanced.,the,blizzard,pressed,care
And he * to go.,determined,something,amazing,seem
He got his coat and hat and descended * the street.,into,unmoved,miles,invisible
A few minutes brought him * the number.,to,stuck,audience,lie
The building_ * with its lightless windows_ was abandoned.,gaunt,dominance,window,crossing
But the door to the * entrance opened as he approached.,dark,trigger,because,reënacted
\"We shall * to walk up_\" a voice said.,have,use,contact,fill
Arnbush could not see * man; but he recognized the voice_ and he went in.,the,instantaneous,tragic,repetition
It * a long journey up the stairs.,seemed,widened,boxes,janitress
Finally they came into * room lighted dimly_ above a table_ with a gas jet.,a,advised,checks,embedded
The room was fitted with all the devices of a chemist’s *; there was the faint_ pungent odor of such a place about it.,trade,abject,sort,mattered
Two tall windows looked out above * city_ and there was a chair and a stool beside the table.,the,grasses,discovery,proper
The chemist was now visible to Arnbush: a tall_ stooped figure in a sort of smock; a big_ nearly naked head_ bulging above the brows and fringed with straw-colored hair; a pasty face_ livid and unhealthy; and thick_ myopic glasses * reduced the eyes behind them.,that,struck,uniforms,whenever
The * took the stool behind the table and indicated the chair before it for his guest.,chemist,ring,horses,federal
Arnbush was fatigued with the long climb_ and * at once sat down.,he,beside,imagine—for,link
The chemist came directly * the point; he made no disquisition on his wealthy patron_ the hour_ or the affair.,to,restaurant,cotton,opiumdrunken
\"I * discovered the thing you are seeking_\" he said.,have,any,drum,stopping
He took a little * tube from a rack before him and held it under the light.,glass,caused,entity,fearful
It was * filled with a thick_ viscous_ golden-colored stuff.,partly,accomplished,wore,rusted
\"That * circine_\" he said.,is,snow,based,farther
He rose_ got a glass_ filled it halfway with water from a spigot_ * a drop of the fluid from the tube and handed it to Arnbush.,added,tense,etching,manipulated
The golden-colored essence had disappeared completely into the *_ making a rich amber liquid_ and the man thought that he was about to taste something peculiar or unpleasant.,water,rapid,imagine—for,assault
He got the staggering shake-up of * life.,his,hobos,justice,conception
At the first touch of the liquid to his tongue_ the man paused_ removed the glass_ and sat back * his chair_ looking in wonder at the chemist.,in,rolling,folders,accident
He had * something heavenly!,tasted,contents,taller,drugged
The aroma of a soft_ aged_ velvety * was in his mouth; a liquor beyond the product of any human distillation; the liquor that one has dreamed of_ forgotten in some ancient cask_ bedded down in cobwebs in a warehouse_ or hidden by one’s father through a lifetime.,liquor,discusses,book,larger
The man was too shaken to * coherent.,be,same,remedy,quarter
Arnbush * over and drank off the fluid_ And at once every sensation in his body changed: a warm glow extended to his fingers; there was soft_ insidious stimulation_ and the fatigue of his exertions vanished.,leaned,stages,eleven,begun
And * was more than this.,there,requirements,sentence,help
The ego * the man was elevated.,in,intellectual,consuming,fringed
It took on dominance and majesty; bothered and *_ heretofore_ it was now a king.,hectored,chemist,whine,invisible
And the spirit * the man_ rising as though newly born in some womb of the sun_ realized that this was the thing that every human creature tasting of liquors eternally longed for.,of,donations,overlooked,angle
It was the thing for which the world had been going to alcohol to seek—the supreme_ moving * of all drunkenness!,motive,soles,example,broad
It released_ and strengthened_ and ennobled that thing within the human body which every man thinks * as himself.,of,bar,distributing,subtlety
Or * least it seemed like that to Arnbush.,at,give,circumstances,placidity
And there was with this heavenly taste * liquor the alluring enchantment of a drug.,of,case—a,blasts,whistle
The world softened and became a place of pleasure_ but it was the pleasure of a mental dominance_ and it was the softness of a * kingdom.,plastic,format,rug,accident
The individuality in the * was glorified.,man,due,communication,crumple
What alcohol promised_ * amazing fluid gave!,this,regulate,warehouse,attack
Arnbush put down the empty glass_ and regarded the chemist_ across the *_ with a growing wonder.,table,considered,sides,windows
\"You have * it!\" he said.,found,instrument,undergone,manufactories
It was the comment * one who finds a treasure; the comment of one who_ after a doubtful search_ looks down on a heap of gold-pieces gleaming under the broken lid-boards of a chest.,of,shuffled,cared,officials
It * the supreme expression of a victory immense and final.,was,surroundings,mailing,contracted
He had now within his hand the * of his enemies.,ruin,prosecutor,key,much
And the * ego in the man exulted.,stimulated,discomfiture,capture,firm
He would destroy their victory over him beyond the * conceptions of disaster.,wildest,goodlooking,originator,vase
They * now trapped and huddled_ and the weapon was in his hand.,were,fingering,magnificent,ask
His revenge stood out * shining figure before his face!,a,trainmen,coaches,twodollar
No need now for the trust fund in a * testament.,death,recover,hailed,containing
He * live to see it.,should,platinum,higher,it—there
And he * the eager query_ foremost in his mind.,put,becomes,shadow,descended—the
The chemist had been sitting with his elbow * the table_ his jaw bedded in the fork of his hand_ his pale eyes behind the myopic lenses on Arnbush.,on,desperado,spite,reuse
He replied without a * in his peculiar posture.,change,embarrassed,tore,liquors
He removed his hand_ drew forth * drawer in the table and took out a candle_ an ordinary clay pipe and some green_ little seed.,a,life—its,strangers,anybody
He packed the seed into the * bowl with his thumb and set it above the flame.,pipe,unconcernedly,obscure,exit
The temperature of the * had changed.,night,minutes,email,regulating
A faint premonition * the morning was on the way.,of,told,scared,visibly
There was a * of chill entering through the window.,suggestion,vine,poured,gripped
The dim flame of the gas jet overhead and the candle on the table threw a flickering arc of light about the pale hand_ the clay pipe with its bowl of seed sitting in the flame_ and the big_ nearly naked_ head extended * them.,toward,firemans,efficient,several
And while the distiller watched_ there appeared_ * the mouth end of the pipe stem_ a drop of green.,at,sweep,quieted,procession
It lengthened * widened slowly until it hung there like a pear-shaped emerald.,and,quickly,impressed,police
The chemist removed * pipe from the flame of the candle.,the,solicitor,because,creatures
\"That is circine_\" * said.,he,corner,client,haze
He rose_ got a broken-handled cup and from a plate beside it a pinch of substance that looked like a gray mold_ pulverized it between his fingers_ * it in the cup_ and added the drop of green liquid on the pipe stem.,placed,merry,source,extremity
He warmed the cup above the candle_ and presently_ when he had *_ handed it to Arnbush.,finished,doctors,cackle,license
Within lay a * of the golden fluid!,globule,effort,fund,stratifications
He took the cup and added a * water.,little,suspected,utter,suspected
The distiller touched it to his lips_ * with a great effort of the will replaced it on the table.,and,feel,moon,fail
In his mouth was_ again_ the taste of that rich_ heavenly liquor_ *_ an age long_ in some hidden cask.,seasoned,bought,afternoon,provided
The chemist * back to his stool.,went,bandit,extending,specify
The chemist paused and * his posture_ his chin gathered into his hand; his eyes_ diminished by the thick lenses_ on Arnbush_ in that reflective watching as of one looking from a window.,resumed,devastating,merry,terrorized
And * distiller saw_ in a vast sweep of vision_ the effect of this discovery.,the,constituted,happened,princess
As by the rubbing of a lamp he had obtained the thing he wished for_ * perfectly adapted than his wish could hope.,more,fifty,acumen,potential
From this day the whole world would * drunken.,be,make,fingered,work
No human creature_ having * of this heavenly liquor_ would return to abstinence; no laws could possibly prevent its use.,tasted,squat,bludgeon,forger
A thing that * man could make with a clay pipe_ some seeds_ and a pinch of fungus was beyond a sumptuary law.,any,treasure,constituted,fairy—dainty
Once known_ even a death sentence on the thing would be a dead * in a statute.,letter,online,words,numerous
And the man thrilled_ in a great * sweep of the heart_ at this ruin of his enemies.,upward,pounded,repair,tore
He * what he would do.,saw,rejecting,racing,manner
He would hold the secret_ buy advertising space in every newspaper_ and on a given * make the whole thing known.,day,exact,nevertheless,rule
Once the discovery was known_ he saw clearly_ not * the infinity of God could prevent a drunken world.,even,add,righteousness,sealingwax
Arnbush * and went over to the window.,rose,upon,street,youll
The * lay dumb and silent before him.,city,wood,angles,becoming
His enemies were sleeping in * beds_ and he stood above them_ with their ruin in his hand.,their,hypertext,unessentials,butterfly
It was a great_ * moment.,expanded,meeting,dogeared,backward
Arnbush remained with his hands behind *_ looking out.,him,willingly,attended,freely
There * no sound or evidence of life behind him.,was,fine,newspapers,transformation
When_ finally_ * turned_ the chemist was sitting in that watchful pose.,he,came,urgency,force
The * spoke_ in the vigor of his victory.,distiller,guilty,depressions,understanding
Neinsoul replied * moving_ without a gesture.,without,cap,rang,evidences
In his satisfaction he overlooked * chemist’s plural pronoun.,the,mahogany,law,spat
The muscles about Neinsoul’s lips distended in a sort of * smile.,weird,good,went,drawer
\"We shall hardly * for that_\" he said.,hope,checks,clamp,model
He continued to speak distinctly_ * his thin_ distant voice.,in,supper,store,menace
He paused abruptly_ * looked up.,and,lavatory,haired,out—all
The air entering through * window was beginning to freshen; a faint gray haze was appearing in the sky behind the city.,the,esteem,north,wires
And the chemist * like one in haste to an appointment.,acted,requires,reserve,fungus
He seized a tablet_ in the drawer before him_ tore off a sheet_ wrote hastily upon it_ and * it across the table to Arnbush.,thrust,double,turpentined,speaking
The distiller began to speak about his offer_ * lawyer Stetman_ the other partner_ Lang_ and what should now be done in payment and the legal transfer.,the,evening,safes,gang
But the chemist hurried him; he could not listen; he had no time_ and it * unimportant.,was,stepped,snow,cue
In * confusion and as swiftly as he could_ Arnbush descended the stair and went out into the street.,some,big,folders,into
The door * behind him_ and he heard the footsteps of the chemist going down as though to pass out through the basement.,clicked,recognized,rest,tense
And Arnbush returned across the city * the Waldorf.,to,narrowed,federal,answer
But he returned like one entering * a triumph.,with,email,passport,efficacy
He walked_ his shoulders thrown back_ his head up_ like * conquerer.,a,delay,registered,fairies
The effect of this wondrous fluid_ even from his taste of *_ remained.,it,thrilled,fireplace,been
He would impose his will on this crank-ridden country_ and he had * power folded in his pocket.,the,carry,cared,burst
He began * go over in his mind the things Neinsoul had said.,to,beady,mother,contains
He had some * of the phraseology of such a trade_ from the chemists employed about his manufactories; and he understood the substance of the discourse.,knowledge,trousers,showed,plumbers
He reviewed it * carefully in detail.,now,garnet,rumble,shuddered
It was the active principle in all fermentation; one * it from green seed_ heat_ and a pinch of fungus.,got,accomplish,shining,cover
And he passed on * a scrutiny of Neinsoul’s statement about the effect of circine.,into,red,shown,partly
He was in this abstraction when_ at * entrance to the hostelry_ he stopped.,the,cruel,beechtrees,definitely
There was some bustle * the door.,about,fatal,ink,attended
A limousine stood open and a * man and a girl were getting out.,young,shock,purpled,safes
There was rice scattered on * fenders; and the two were radiant.,its,waste,move,searchingly
Their manner was infectious; * stopped_ the hall boys and the porters had come out—all were smiling.,passers,recognized,curtain,solicitation
He drew near to the young man and the girl_ and he * them closely.,observed,shoveling,sign,academic
It was no new incident * the common life.,in,officers,brokenhandled,record
But * the formula he carried in his pocket the scene had a peculiar interest.,before,red,checks,dollar
It * scheduled in his plan to cease.,was,fungus,trifle,tissue
He marked the *_ the stimulus_ the resistless charm of this thing Neinsoul had called the love lure.,power,off,naming,girls
The hardest creature about his task paused and stood up smiling_ as though the incident released within him * memory or some hope.,some,railroad,console,crown
Arnbush walked about_ thrusting through the group of *_ to keep the two within the sweep of his eye.,persons,buried,density,running
He would * no detail.,miss,meadow,reshipped,occupied
And when they passed out of his sight * hearing he stood for some time looking at the elevator as at the abandoned spot of some transfiguration.,and,do,conservatory,fatalism
Then he filled his big * and shrugged his shoulders.,lungs,birth,thick—necessarily,enemy
Well_ there would be * more of this thing!,no,deeplined,bulging,human
And * went in to breakfast.,he,crimes,roots,site
The old waiter was * this morning and_ Arnbush thought_ inattentive.,slow,clattered,upper,accident
He spoke * him sharply.,to,way,moon,inward
The man was obsequious * apologetic.,and,controlled,vehicles,automatic
His wife * ill; he was in acute distress.,was,befallen,pursuit,situation
They had been long together_ and happy; dependent on each other; the twain one flesh_ as the * words expressed it.,mystic,watched,slipped,soiled
Arnbush plunged his hand into his pocket_ drew out his purse * gave the man a bill.,and,gesture—a,finish,commemorating
It * in three figures.,was,profit,third,reflective
But the distiller was accustomed * add substance to his sympathy—not words only_ although the words were from the heart.,to,mountains,decision,indignant
\"There_ there_ Henry! She’ll * through.\" And he patted the old man on the shoulder.,pull,sum,up—the,insight
Upon reflection he moved a * in the chair.,little,charge,supper,subject
The memory of Neinsoul watching * from a window occurred to him.,as,judge,wrinkled,leisurely
He drank a little coffee * got up.,and,overtake,value,answering
But he * find no cigar to suit him.,could,barely,opportunity,bowl
He tried a handful * threw them down.,and,speed,visible,tiresome
He * awhile about the corridors and finally went out.,wandered,brushed,completely,send
He would * down to Stetman’s office.,walk,stolen,model,earth
It was early_ but the lawyer was accustomed to come * early_ in order to be undisturbed at his morning’s work.,in,pearshaped,before,scheduled
The air had come in from the sea; * was fresh and vital_ and as the man walked he began to recover some measure of his poise.,it,actually,doubted,throng
Several * down Fifth Avenue_ he stopped.,blocks,rake,circine,couple
A procession of small children in some religious ceremony was coming * on the other side.,up,consuming,fitting,incident
He * until they were opposite; then he crossed.,waited,slip,laughter,purpled
He * slowly along the line_ paused_ and_ returning_ passed it again.,walked,moon,some,witness
He looked with a profound_ a consuming_ an eager interest at * child.,each,derivative,deal,result
He watched the procession disappear_ took a * or two_ and then_ hurrying to the curb_ began to gesticulate wildly with his stick.,step,side,printer,table
A taxicab answered; * plunged in and shouted an address.,he,paralytic,deliberate,figures
Stetman was among his * books when his client entered.,law,victory,letter,run
He rose from * stooped posture.,his,keeps,fire,crowd
\"I was working on your matter_\" * said.,he,lock,copyright,stay
He thrust Neinsoul’s formula before the * lawyer.,astonished,surprised,judged,chanced
The man looked at the chemical hieroglyphics and the text below it_ written in a *_ accurate_ thin hand.,fine,dollar,trousers,opposition
\"Where * you get this?\" he said.,did,to,result,whole
\"Where did I get it!\" cried * distiller.,the,wealth,hills,bookkeepers
The * stepped back from his table.,lawyer,impertinent,counties,separated
Arnbush went on * in his excitement.,shouting,rapid,thinks,setting
He flourished the paper a *_ wildly_ before the lawyer’s strange_ contracted face_ and then he tore it into bits_ scattering the fragments about the room.,moment,crew,remained,seemed
And_ oblivious to * amazement in Stetman_ he went on shouting.,the,steal,rumor,indifferent
The very * of tearing the formula seemed to increase the fury of his manner.,act,train,mental,laid
The lawyer * his client was insane.,thought,whine,discussion,retained
He came around the table_ * face drawn.,his,acumen,precaution,writhings
\"Who have you seen?\" * said.,he,exchange,hut,officers
Arnbush was now in * fury of declamation.,a,branches,befallen,sounded
The lawyer’s voice was low_ *_ amazed.,tense,forty,mammoth,adore
\"Sure_ he was *_\" Arnbush roared.,there,unlink,upended,judged
The lawyer made a * exclamation.,single,wise,avail,takes
Arnbush turned on him_ swinging heavily on his big *_ as on some ponderous hinges.,feet,undertaking,habits,neighboring
To Marion Dillard there * mockery in the symbolism of the night.,was,totally,amazement,rumor
On the table before her was an open telegram—the grating fitted into the last opening * the trap.,of,originator,escaped,estate
She was a dark-haired_ slender girl with that aspect of capacity and independence with which the great war * our women: the high courage that no assault of evil fortune could bludgeon into servility.,endowed,postoffice,wiser,shouting
She sat in her chair before * table_ to the eye_ unconquered.,the,are,couch,sumptuary
But * was to the eye only.,it,wrinkles,drop,arrival
In * magnificence about her the wreckage impending was incredible; the great house fitted with every luxury_ the library in which she sat_ its rug the treasure of a temple_ its walls paneled!,the,mass,keen,efficacy
To Marion Dillard_ in her chair before * table_ with the telegram open before her_ the whole setting was grotesque.,the,brought,eluded,pace
All over the city_ white with newly fallen snow_ * the symbols of this majestic celebration of the birth of the Saviour.,were,prohibition,interest,banks
They were not * in this room.,absent,spacious,becomes,descended
Holly wreaths hung in the windows_ and the strange ivory image_ representing the crucifixion * Jesus of Nazareth_ which her father had always so greatly prized_ had been brought out_ after the usual custom on this night_ and placed on the table.,of,rosy,reptilian,wire
It sat on a black silk * embroidered with a white cross.,cloth,unnecessary,abject,gratefully
As a work of art it was not conspicuously excellent; but her * prized it for the memory of a great adventure.,father,keep,nervously,getting
Marion Dillard leaned back in the chair_ reviewing the * that had moved against her as though with some sinister design.,events,afraid,stamped,clamp
A cross of white marble stood on a hilltop * France to his memory.,in,shaving,jerks,distinguished
Marion Dillard reflected: Of what avail was it that her father had not realized that * trust money was going into his big conception?,this,stamp,day,nor
He had drawn on his resources in America until every item of his great fortune was pledged_ and by * error_ this estate_ in trust_ had gone into the common fund.,some,confidential—as,corridors,adequate
And so she had somehow managed * go on.,to,handcuffed,glossy,impact
This telegram * the table was the end.,on,slammed,alley,their
\"Reversed and *_\" were the sinister words of it.,dismissed,lavatory,meetings,devil
On this night commemorating the * of that great founder of brotherhood_ whose idealistic conceptions her father had always so magnificently followed_ she must decide what she would do.,birth,wheels,mildmannered,unsteady
The thing was sharp and * before her.,clear,swamp,played,expecting
She must either wreck the majestic legend of her father_ or * herself!,degrade,impressions,alone,telephone
As she had carried the thing along * various shifts since her father’s death_ she could easily make it appear that she had_ herself_ embezzled this trust fund.,by,machine,crook,sugar
That would leave the memory of * father clean; but it clearly meant that she herself could not escape the criminal courts.,her,ghostly,form,stones
The heirs of her father’s friend were insistent * hostile.,and,youth,ordinary,concluded
They would have the pound * flesh_ now that the fortune was gone.,of,online,bricks,pick
For a time she sat motionless_ her eyes vaguely on the * ivory image on the table before her.,carved,signatures,already,discoloration
Then_ she got up_ and_ with * hands clasped behind her back_ stood looking down at the crucifix.,her,arrange,actor,twentyfive
It was about ten inches high_ rudely carved in the Chinese fashion out of the segment of * elephant’s tusk four inches in diameter.,an,cities,indicate,endowed
The cross represented the trunk * a tree_ the roots thrust out for the base.,of,matchless,weapon,mild
The figure_ with arms extended_ was nailed to * broken limbs of this tree-trunk_ forming the cross.,the,walks,puzzling,when
The whole top * the tree-trunk made the head of the figure_ thrown back under a crown of thorns.,of,snow,immaculate,negro
Well_ the thing was * idle hope.,an,custody,loosely,tears
There was no help in the world: either her own life or the * of her father was on the way to dreadful wreckage!,memory,pulling,wasted,assumed
She went out of * library through the great hall to the door.,the,impertinent,clocks,rode
A * helped her into her coat.,maid,river,simply,tiny
She gave a direction that the servants should be * for the night_ no one should remain up_ she would let herself in with her latchkey when she returned.,dismissed,northern,collection,apparent
At * bronze gates as she passed into the street a man sauntering along the wall spoke to her.,the,ax,recalled,youngster
She knew * at once.,him,cared,court,removing
It was Walker of * Secret Service.,the,eager,wig,shot
So they * already beginning to keep her under surveillance!,were,paper,their,lesser
The explanation of this detective did not * her.,mislead,interview,is,well
He was looking for a dangerous criminal_ he said_ who had * into the city and had made inquiries about this house.,come,slowly,await,compilation
Marion Dillard replied with some polite * of the thoughtfulness of the police for her security_ and went on.,appreciation,realization,etching,heavily
At * end of the bronze fence_ as she passed_ she observed another figure crouched against the wall as though it also kept guard on her house; but it moved away as she approached_ as though to conceal itself around the turn of the wall inclosing the spacious grounds.,the,girls,mind,type
The watch kept on her would be efficient; * was another.,here,readable,soiled,harsh
She went along the street * the great bridge.,to,informed,checks,exploration
She paused for a moment before * immense stone lions on their great pedestals at the bridge head.,the,solicitation,cotton,free
They looked old_ haggard_ changing into monsters under a * of snow!,draping,shot,summoned,identified
Then she set out to walk across the bridge into the country beyond_ past the cathedral on the hill_ lighted_ and from which the melody of vague and * music descended.,distant,lolled,hesitated,indicate
And the feeling in the girl as she moved dreadfully in the night_ * a sort of wonder.,became,mailing,circumstantial,beset
Was this a vast delusion_ or was there * fact a Will in the universe determined on righteousness_ and moving events to the aid of those who devoted their lives to its service?,in,newspapers,so,hear
She went on_ * stiffly like a dead body hypnotized into a pretension of life.,walking,lapels,book,ego
There * no sound on the sea.,was,majestic,inexplicable,caught
It was a vast_ endless desert of water * which the sun lay as though fixed.,on,confirmatory,escape,scale
Only the chugging of the rusted freighter * the immobility of the silence.,broke,divided,waste,prosecuting
The tramp looked like a battered derelict_ not battered * the stormy elements of the sea; but haggard by the creeping detritus of inactivities in crowded tropical ports.,by,resources,established,beautifully
The steel hull was covered * rust; the stack leprous_ and the metal devices of the deck newly covered with a cheap paint.,with,encounter,words,grave
There was no breath of air in the world_ either to disturb the immense placidity of the sea or to vary the thin line of smoke vaguely blending into the * sky line.,distant,crowned,stratifications,pasteboard
Two men sat against a * on the rear of the ship.,drum,constable,position,removed
If one had been searching the world for types of the worst human derelicts_ the * would have ended at the drum on the rear of this tramp.,search,report,coincidence,change
The types were villainous_ but they were distinct—in * contrast.,marked,stump,occult,safer
The little man * speaking.,was,taking,distant,equal
\"Cut * with it_ Colonel_\" he said.,along,youngster,interest,indignant
He was a thin_ nervous creature_ with a * of fingering his face_ as though to remove some invisible thing clinging to it.,habit,better,dollar,others
It was impossible * place the man_ either in nationality or environment of life.,to,impulses,daylight,she
He might have been a Cockney_ born under the Bow Bells; but it was more probable * he was a New York gunman.,that,sense,clearly,push
He had picked up habits of speech in every degraded port of the east_ * a traveling rat picks up a scurvy.,as,him—the,arrival,paralytic
The man he addressed was big_ with a putty-colored face_ dead-black hair * down with water over an immense head beginning to grow bald.,plastered,conspicuously,derelict,town
He was dressed in a worn frock coat—the clothes * a clergyman—threadbare_ but clean.,of,performances,quarter,muzzle
His shoes_ even_ * evidences of an attempt at polish.,showed,contented,concerned,vain
He wore a clean_ white_ * shirt and a low collar with a black string tie.,starched,fatigued,drooping,selection
A * black stogy hung in the corner of his mouth.,huge,footmen,concern,danger
He sat relaxed in a heap against the drum_ he had a white handkerchief over his shirt front_ tucked into the collar in order to protect his linen from the ash and * his body remained immobile he whittled a piece of pine board.,while,disturbing,cropped,adapted
The long knife blade polished to the edge of a *_ moved on the wood as in some grotesque manner of caress.,razor,created,crushed,background
He gave the appearance of one unutterably weary; an immense sagging body * which all the fibers were relaxed.,in,beechtrees,hill,devastating
He was devitalized * opium.,with,knock,circumstances,expression
His voice_ when he spoke_ presented * same evidence of utter languor.,the,block,meetings,calculations
His lips scarcely moved_ and * sound seemed to creep out in a slow drawl.,the,thin,gigantic,latest
He spoke with a nice * care in the selection of his words_ as though it were a thing in which he had a particular and consuming pride.,discriminating,lecture,circumstances,seek—the
There was * faint protest in the Colonel’s drawl.,a,needed,comply,constable
\"I’d * they did_\" his companion interrupted.,say,passers,awakened,talk
\"You’re * worst crook in the world barrin’ one_ not so far away.\" He laughed.,the,fatal,pasted,battered
The man * not disturbed.,was,sides,likely,swirl
The names which the two derelicts applied to one another they had themselves *_ inspired by the impression produced upon each other at the time of their meeting on the ship.,selected,asleep,moral,signals
The big man had called the * Mr. Bow Bell_ and the gunman had named his companion Colonel Swank.,gunman,formulate,jump,shipment
They * made no further inquiry.,had,acting,books,shakeup
Men of this character * not concerned about names.,are,explosion,flap,apparent
Bow Bell put his fingers over his *_ drawing them gently down and removing them together from the point of his chin_ as though he brushed something away.,face,rising,drawl,reflective
Colonel Swank made a low_ * exclamation.,murmured,skirts,puff,events
Swank’s voice did * change.,not,permission,imagines,lure
